time_s,dx_m,dy_m,dz_m,rx_rad,ry_rad,rz_rad
9.13333333333,-0.0194715780575,0,0,0,0,0
9.2,-0.0196457450146,0,0,0,0,0
9.26666666667,-0.0197854466593,0,0,0,0,0
9.33333333333,-0.0198904379074,0,0,0,0,0
9.4,-0.0199605345686,0,0,0,0,0
9.46666666667,-0.0199956136695,0,0,0,0,0
9.53333333333,-0.0199956136695,0,0,0,0,0
9.6,-0.0199605345686,0,0,0,0,0
9.66666666667,-0.0198904379074,0,0,0,0,0
9.73333333333,-0.0197854466593,0,0,0,0,0
9.8,-0.0196457450146,0,0,0,0,0
9.86666666667,-0.0194715780575,0,0,0,0,0
9.93333333333,-0.019263251336,0,0,0,0,0
10,-0.0190211303259,0,0,0,0,0
10.0666666667,-0.0187456397898,0,0,0,0,0
10.1333333333,-0.0184372630318,0,0,0,0,0
10.2,-0.0180965410493,0,0,0,0,0
10.2666666667,-0.0177240715846,0,0,0,0,0
10.3333333333,-0.0173205080757,0,0,0,0,0
10.4,-0.01688655851,0,0,0,0,0
10.4666666667,-0.0164229841827,0,0,0,0,0
10.5333333333,-0.0159305983605,0,0,0,0,0
10.6,-0.0154102648555,0,0,0,0,0
10.6666666667,-0.0148628965095,0,0,0,0,0
10.7333333333,-0.0142894535927,0,0,0,0,0
10.8,-0.0136909421186,0,0,0,0,0
10.8666666667,-0.0130684120798,0,0,0,0,0
10.9333333333,-0.0124229556056,0,0,0,0,0
11,-0.0117557050458,0,0,0,0,0
11.0666666667,-0.0110678309849,0,0,0,0,0
11.1333333333,-0.0103605401875,0,0,0,0,0
11.2,-0.00963507348203,0,0,0,0,0
11.2666666667,-0.0088927035837,0,0,0,0,0
11.3333333333,-0.00813473286152,0,0,0,0,0
11.4,-0.00736249105369,0,0,0,0,0
11.4666666667,-0.00657733293477,0,0,0,0,0
11.5333333333,-0.00578063593889,0,0,0,0,0
11.6,-0.0049737977433,0,0,0,0,0
11.6666666667,-0.00415823381636,0,0,0,0,0
11.7333333333,-0.00333537493432,0,0,0,0,0
11.8,-0.00250666467129,0,0,0,0,0
11.8666666667,-0.00167355686665,0,0,0,0,0
11.9333333333,-0.000837513074584,0,0,0,0,0
12,-4.89858719659e-18,0,0,0,0,0
12.0666666667,0.000837513074584,0,0,0,0,0
12.1333333333,0.00167355686665,0,0,0,0,0
12.2,0.00250666467129,0,0,0,0,0
12.2666666667,0.00333537493432,0,0,0,0,0
12.3333333333,0.00415823381636,0,0,0,0,0
12.4,0.0049737977433,0,0,0,0,0
12.4666666667,0.00578063593889,0,0,0,0,0
12.5333333333,0.00657733293477,0,0,0,0,0
12.6,0.00736249105369,0,0,0,0,0
12.6666666667,0.00813473286152,0,0,0,0,0
12.7333333333,0.0088927035837,0,0,0,0,0
12.8,0.00963507348203,0,0,0,0,0
12.8666666667,0.0103605401875,0,0,0,0,0
12.9333333333,0.0110678309849,0,0,0,0,0
13,0.0117557050458,0,0,0,0,0
13.0666666667,0.0124229556056,0,0,0,0,0
13.1333333333,0.0130684120798,0,0,0,0,0
13.2,0.0136909421186,0,0,0,0,0
13.2666666667,0.0142894535927,0,0,0,0,0
